date,n,p,p_over_n,psi1,psi2,psi3,psi_med,eigengap,vol_pca_unconstrained,vol_jse_unconstrained,delta_unconstrained,vol_pca_long_only,vol_jse_long_only,delta_long_only
2022-12-01,252,471,1.869047619047619,0.9979674235929608,0.9829966791975328,0.9801633368769649,0.9829966791975328,0.8795575593640971,0.13637616988142917,0.13829346882842788,0.0019172989469987134,0.12957815492421182,0.12953384968681675,-4.430523739507031e-05
2023-01-03,252,473,1.876984126984127,0.9979637826019002,0.9827099272722166,0.9789661478837635,0.9827099272722166,0.881325952636031,0.18953987168409647,0.19219196320877166,0.0026520915246751875,0.13458950540619902,0.13455736894103662,-3.2136465162396766e-05
2023-02-01,252,473,1.876984126984127,0.9980005818457844,0.9825480740121817,0.9779724419419201,0.9825480740121817,0.8845398408545306,0.19157504018132854,0.1951362419256514,0.003561201744322867,0.08555740380119745,0.08552864066316891,-2.876313802853414e-05
2023-03-01,252,473,1.876984126984127,0.9979876301798307,0.9826457668160321,0.9784524425477624,0.9826457668160321,0.8831442640527356,0.134694065345017,0.13656315237677985,0.0018690870317628616,0.1488158006344676,0.148735446114318,-8.035452014959477e-05
2023-04-03,252,475,1.8849206349206349,0.9979717695776468,0.9814785830580045,0.9786239077340497,0.9814785830580045,0.8895811933579835,0.11310240812860439,0.11522299296960893,0.0021205848410045386,0.08654663530088452,0.08649579239001468,-5.084291086984716e-05
2023-05-01,252,475,1.8849206349206349,0.9979500351036127,0.9807774591050433,0.9778952415568468,0.9807774591050433,0.892431634711538,0.1259872754911301,0.12860625833089273,0.0026189828397626402,0.09170320988002434,0.09163125317799967,-7.195670202467253e-05
2023-06-01,252,477,1.8928571428571428,0.9977159773499468,0.9807479618400367,0.9761893284935569,0.9807479618400367,0.8803457254987207,0.179582059679001,0.18367069898159494,0.004088639302593927,0.09019815469829859,0.09016653479804015,-3.1619900258433864e-05
2023-07-03,252,477,1.8928571428571428,0.9974214518980914,0.979506744957282,0.9750241783873658,0.979506744957282,0.8730370466075806,0.11270592259320897,0.11532002703280225,0.0026141044395932844,0.06041592087757062,0.06044536533436702,2.9444456796402785e-05
2023-08-01,252,478,1.8968253968253967,0.997289780937381,0.9789148029620879,0.9731347857837894,0.9789148029620879,0.8702699114275697,0.10404234394085579,0.10524538694170471,0.001203043000848919,0.0854517336371989,0.08540100762813503,-5.072600906387559e-05
2023-09-01,252,478,1.8968253968253967,0.9971220525184971,0.978071307828709,0.9731208005802696,0.978071307828709,0.8674948381055122,0.12789404658896614,0.13111129397033933,0.0032172473813731894,0.07897050873803962,0.07890644747485744,-6.406126318218852e-05
2023-10-02,252,477,1.8928571428571428,0.9969008937296583,0.9789454713148708,0.9729921900687286,0.9789454713148708,0.8514701889907689,0.1431721971533056,0.14607628355634716,0.0029040864030415725,0.11366075892057284,0.11362070052374813,-4.0058396824707576e-05
2023-11-01,252,479,1.9007936507936507,0.9964673949247578,0.9790378787723375,0.970949460241473,0.9790378787723375,0.8299925412752345,0.15903849448939467,0.1640803900386416,0.005041895549246944,0.0868434010705988,0.08672710859876605,-0.00011629247183275737
2023-12-01,252,479,1.9007936507936507,0.9959826424885733,0.9784425493562651,0.9700455670743512,0.9784425493562651,0.8119919702339824,0.2027238290873476,0.2082869683342493,0.005563139246901716,0.10163040057064134,0.101734888985828,0.00010448841518666263
2024-01-02,252,480,1.9047619047619047,0.9958286391045894,0.9785057882867676,0.9716099956856248,0.9785057882867676,0.80423179070961,0.0860801072190162,0.08788235645270087,0.0018022492336846746,0.07578831738527947,0.07563126318794304,-0.00015705419733642867
2024-02-01,252,480,1.9047619047619047,0.995645480618634,0.9788854155291247,0.972349569704812,0.9788854155291247,0.7920205458738628,0.08883929717030574,0.09123837720437362,0.0023990800340678853,0.06704385060570628,0.06692223031057047,-0.00012162029513580752
